sleep_log_entry_id,day_of_week,wake_up_time,day,month,year,overall_score,revitalization_score,duration_sleep_hours,deep_sleep_in_minutes,resting_heart_rate,restlessness,deep_cycle_thirtyDayAvgMinutes,wake_cycle_thirtyDayAvgMinutes,light_cycle_thirtyDayAvgMinutes,rem_cycle_thirtyDayAvgMinutes,deep_cycle_count,wake_cycle_count,light_cycle_count,rem_cycle_count,deep_cycle_minutes,wake_cycle_minutes,light_cycle_minutes,rem_cycle_minutes,sleep_efficiency,total_calories_kcal,total_move_minutes,heart_points,heart_minutes,avg_heart_rate_bpm,step_count,sleep_deviation,sleep_score_ratio
37709544195,3,0 days 07:17:00,21,7,2022,83.0,83.0,6.117,90.0,67.0,0.058974359,94.0,61.0,210.0,64.0,4.0,26.0,24.0,9.0,91.0,36.0,191.0,85.0,91.06699751861042,823.4673208531286,14.340976666851676,38.5,26.1,78.60587045074683,989.8346238206236,-1.883,0.07369879518072289
37697657552,2,0 days 07:53:30,20,7,2022,78.0,78.0,6.3,94.0,68.0,0.056516724,94.0,65.0,217.0,53.0,2.0,18.0,17.0,7.0,94.0,55.0,198.0,86.0,87.29792147806005,782.8294976719067,16.985323546823548,38.5,26.1,78.79126231156096,1221.3775818903316,-1.7000000000000002,0.08076923076923077
37651431100,5,0 days 10:09:30,16,7,2022,79.0,79.0,7.05,115.0,68.0,0.081754736,71.0,51.0,177.0,55.0,5.0,28.0,30.0,9.0,116.0,78.0,256.0,51.0,84.4311377245509,862.4026209363361,15.434527145512435,38.5,32.3,75.96601416029021,1265.0954534632035,-0.9500000000000002,0.08924050632911393
37638487056,4,0 days 07:30:00,15,7,2022,69.0,69.0,5.05,71.0,68.0,0.068413392,91.19561473248976,56.846666666666664,203.6858305444556,76.00903936341439,4.0,19.0,24.0,7.0,71.0,51.0,177.0,55.0,85.59322033898306,837.790676981647,15.960722407222415,38.5,26.1,76.66585607227128,1315.7672826340329,-2.95,0.07318840579710145
37615397114,2,0 days 07:05:30,13,7,2022,65.0,65.0,5.267,82.0,64.0,0.075445816,92.0,60.0,195.0,78.0,2.0,20.0,19.0,4.0,82.0,48.0,190.0,44.0,86.81318681318682,808.1769740602635,15.07860450660451,38.5,26.1,73.581258415946,823.5027429237427,-2.7329999999999997,0.08103076923076924
37602756635,1,0 days 06:59:00,12,7,2022,63.0,63.0,4.95,73.0,64.0,0.090163934,92.0,59.0,198.0,78.0,2.0,21.0,19.0,8.0,73.0,71.0,134.0,90.0,80.70652173913044,807.6167859196154,16.46505291930291,38.5,19.0,76.41230466727677,734.2431004273503,-3.05,0.07857142857142857
37591326602,0,0 days 07:08:00,11,7,2022,76.0,76.0,5.75,89.0,66.0,0.060446781,93.0,60.0,197.0,79.0,2.0,22.0,23.0,4.0,89.0,40.0,210.0,46.0,89.6103896103896,812.5630696709978,16.466141543641534,38.5,19.0,76.36903416567186,863.628588106338,-2.25,0.0756578947368421
37582508823,6,0 days 11:28:30,10,7,2022,74.0,74.0,6.717,127.0,66.0,0.1096446700507614,91.0,59.0,197.0,79.0,6.0,33.0,28.0,13.0,127.0,89.0,200.0,76.0,81.91056910569105,375.7045704641486,2.0,38.5,32.3,68.37931034482759,187.0,-1.2830000000000004,0.09077027027027026
37569971081,5,0 days 10:31:30,9,7,2022,68.0,68.0,6.233,100.0,66.0,0.088202867,91.0,58.0,196.0,80.0,5.0,27.0,29.0,6.0,101.0,79.0,218.0,55.0,82.560706401766,1785.6248907036934,14.0,38.5,32.3,73.76349809885932,1345.0,-1.7670000000000003,0.09166176470588235
37557607173,4,0 days 06:59:00,8,7,2022,76.0,76.0,4.85,76.0,64.0,0.044334975,91.0,58.0,198.0,81.0,1.0,11.0,10.0,4.0,76.0,52.0,147.0,68.0,84.8396501457726,1785.6248960253986,14.0,38.5,26.1,72.12300208478109,1360.0,-3.1500000000000004,0.0638157894736842
37544427006,3,0 days 06:59:00,7,7,2022,74.0,74.0,5.733,95.0,63.0,0.057718121,91.0,59.0,199.0,82.0,3.0,27.0,24.0,9.0,95.0,37.0,186.0,63.0,90.28871391076116,1785.624896193197,6.0,38.5,26.1,74.49583043780403,548.0,-2.2670000000000003,0.07747297297297297
37533452043,2,0 days 07:45:00,6,7,2022,75.0,75.0,5.083,110.0,63.0,0.062407132,90.0,60.0,204.0,82.0,3.0,21.0,19.0,8.0,110.0,38.0,111.0,84.0,88.92128279883383,1785.6248831356545,9.0,38.5,26.1,79.4312022237665,814.0,-2.917,0.06777333333333334
37521143192,1,0 days 07:15:30,5,7,2022,76.0,76.0,6.133,92.0,63.0,0.07980653,90.0,61.0,206.0,80.0,2.0,26.0,18.0,12.0,92.0,45.0,162.0,114.0,89.10411622276028,1785.624859539255,15.885419978169967,38.5,19.0,71.14037526059764,171.0,-1.867,0.08069736842105263
37510694286,0,0 days 09:19:00,4,7,2022,61.0,61.0,4.633,65.0,63.0,0.084464555,92.0,62.0,209.0,82.0,2.0,22.0,21.0,6.0,65.0,53.0,167.0,46.0,83.98791540785498,1785.624859539255,10.0,38.5,25.2,73.726893676164,1126.0,-3.367,0.07595081967213115
37498640336,6,0 days 09:33:30,3,7,2022,72.0,72.0,6.851453174527569,97.0,62.0,0.07376058,90.59871868409367,59.44,200.3785982813483,80.55566361416359,3.8556845703316283,28.22485288785288,26.497479215229212,10.034502257002258,102.07524574657698,67.22293135568141,211.35655886223344,81.09187047242112,89.90654205607477,1652.2568392574883,2.0,38.5,32.3,83.48505906879778,580.0,-1.1485468254724291,0.08744204644990902
37488081654,5,0 days 11:12:30,2,7,2022,80.0,80.0,8.333,101.0,61.0,0.078348778,91.0,60.0,203.0,81.0,3.0,42.0,36.0,16.0,101.0,93.0,302.0,97.0,84.31703204047217,1655.8664328865202,12.0,38.5,32.3,76.80750521195274,1608.0,0.3330000000000002,0.1041625
37488081653,4,0 days 08:38:30,1,7,2022,55.0,55.0,4.8,63.0,61.0,0.073136428,93.0,59.0,204.0,84.0,1.0,13.0,15.0,4.0,63.0,67.0,180.0,45.0,81.12676056338029,1554.831078355444,4.0,38.5,32.3,79.98605150214593,528.0,-3.2,0.08727272727272727
37450518636,2,0 days 09:36:30,29,6,2022,80.0,80.0,7.367,72.0,64.0,0.076769691,94.0,59.0,197.0,84.0,5.0,34.0,34.0,9.0,72.0,59.0,293.0,77.0,88.22355289421158,1148.1733820669292,51.0,58.0,39.0,87.63278068644561,5297.0,-0.633,0.0920875
37450518635,1,0 days 11:27:00,28,6,2022,79.0,79.0,5.967,92.0,63.0,0.063211125,95.0,61.0,198.0,85.0,3.0,23.0,19.0,12.0,92.0,37.0,190.0,76.0,90.63291139240506,1785.625005687735,26.0,38.5,31.9,74.74183460736623,3060.0,-2.0330000000000004,0.07553164556962025
37450518634,0,0 days 12:05:30,27,6,2022,76.0,76.0,6.55,106.0,64.0,0.076756757,94.0,60.0,196.0,86.0,4.0,25.0,22.0,9.0,106.0,69.0,216.0,71.0,85.06493506493507,1459.0905197684106,9.0,38.5,31.9,72.81101068200493,1049.0,-1.4500000000000002,0.0861842105263158
37450518632,6,0 days 12:14:00,26,6,2022,72.0,72.0,6.1,83.0,64.0,0.092485549,95.0,60.0,195.0,88.0,2.0,23.0,24.0,2.0,83.0,66.0,214.0,69.0,84.72222222222221,1547.1355200080397,10.0,38.5,39.0,69.73301737756714,1211.0,-1.9000000000000004,0.08472222222222221
37404535505,5,0 days 13:27:30,25,6,2022,82.0,82.0,7.6,110.0,64.0,0.076699029,93.0,58.0,189.0,87.0,5.0,34.0,36.0,7.0,110.0,72.0,248.0,98.0,86.36363636363636,1533.038394416881,4.0,38.5,39.0,71.7085020242915,655.0,-0.40000000000000036,0.09268292682926829
37393045068,4,0 days 11:43:00,24,6,2022,84.0,84.0,7.25,137.0,66.0,0.131578947368421,87.0,56.0,189.0,84.0,4.0,27.0,31.0,5.0,138.0,79.0,187.0,110.0,84.63035019455253,1537.4888955380186,16.0,38.5,32.3,71.166017147311,1908.0,-0.75,0.08630952380952381
37378446329,3,0 days 11:26:30,23,6,2022,84.0,84.0,7.55,106.0,65.0,0.073271414,89.09165710433355,57.13666666666666,194.40468567543562,84.30148071373071,3.5607786298668653,27.68872543660044,28.0242803030303,8.048875116111953,96.1863698626417,61.01939130341337,212.23440789520944,87.12093140304829,93.59504132231406,1548.4294793274578,1.0,38.5,32.3,76.44651442307692,284.0,-0.4500000000000002,0.08988095238095238
37354620379,1,0 days 09:35:30,21,6,2022,77.0,77.0,5.583,114.0,66.0,0.071707953,84.0,57.0,195.0,85.0,4.0,18.0,16.0,9.0,114.0,48.0,147.0,74.0,87.46736292428199,1437.9144275044837,7.0,38.5,25.2,82.94093120222377,684.0,-2.417,0.0725064935064935
37339068424,0,0 days 08:22:00,20,6,2022,80.0,80.0,6.783,92.0,67.0,0.097932535,82.0,58.0,191.0,84.0,2.0,29.0,28.0,12.0,92.0,52.0,218.0,97.0,88.67102396514161,1039.450793316199,29.0,19.0,19.0,79.77410817697475,1458.0,-1.2169999999999996,0.0847875
37327642671,6,0 days 09:40:30,19,6,2022,75.0,75.0,5.883,91.0,69.0,0.091130012,80.0,58.0,192.0,86.0,3.0,28.0,27.0,8.0,91.0,58.0,189.0,73.0,85.88807785888078,1785.6249811856076,14.0,38.5,32.3,79.18137595552467,1897.0,-2.117,0.07844
37315139889,5,0 days 08:28:30,18,6,2022,70.0,70.0,5.4,57.0,68.0,0.089452603,86.0,60.0,190.0,91.0,3.0,23.0,21.0,6.0,58.0,50.0,200.0,66.0,86.63101604278076,1785.6249811856076,4.0,38.5,26.1,78.84155663655316,551.0,-2.5999999999999996,0.07714285714285715
37315139888,4,0 days 07:56:00,17,6,2022,74.0,74.0,5.8,72.0,68.0,0.1011235955056179,91.0,62.0,196.0,85.0,4.0,17.0,17.0,9.0,72.0,52.0,170.0,106.0,87.0,1531.2009075452063,14.0,38.5,26.1,89.3307852675469,1392.0,-2.2,0.07837837837837838
37315139887,3,0 days 05:59:00,16,6,2022,71.0,71.0,5.467,98.0,68.0,0.087533156,87.0,69.0,207.0,101.0,3.0,23.0,23.0,5.0,98.0,50.0,175.0,55.0,86.77248677248677,1537.2570544263433,1.0,38.5,26.1,75.67407922168172,185.0,-2.5330000000000004,0.077
37315139886,2,0 days 08:09:00,15,6,2022,73.0,73.0,6.133,75.0,67.0,0.1191895113230035,99.0,67.0,212.0,109.0,4.0,27.0,19.0,15.0,75.0,70.0,201.0,92.0,84.01826484018264,1435.099410192662,17.45632356532357,38.5,26.1,78.41973592772759,807.2763810078807,-1.867,0.08401369863013698
37269177223,1,0 days 08:37:30,14,6,2022,82.0,82.0,7.0,99.0,67.0,0.097837281,94.0,62.0,237.0,80.0,2.0,30.0,24.0,11.0,99.0,67.0,212.0,109.0,86.24229979466119,643.5482955114326,21.422905301813206,38.5,25.2,65.4,74.0,-1.0,0.08536585365853659
37269177223,1,0 days 08:37:30,14,6,2022,82.0,82.0,7.0,99.0,67.0,0.097837281,95.05849395049395,62.07333333333333,229.86895946210652,81.17793686868687,2.0,30.0,24.0,11.0,99.0,67.0,212.0,109.0,86.24229979466119,643.5482955114326,21.422905301813206,38.5,25.2,65.4,74.0,-1.0,0.08536585365853659
37256141889,0,0 days 09:01:30,13,6,2022,86.0,86.0,7.417,111.0,68.0,0.073811931,93.0,62.0,237.0,79.0,6.0,26.0,24.0,12.0,112.0,49.0,228.0,105.0,90.08097165991904,1785.6248669574416,2.0,38.5,25.2,76.64350243224462,349.0,-0.5830000000000002,0.08624418604651163
37256141888,6,0 days 11:46:30,12,6,2022,79.0,79.0,6.983,90.0,68.0,0.084507042,94.0,63.0,238.0,78.0,4.0,30.0,28.0,10.0,90.0,48.0,226.0,103.0,89.72162740899357,1785.6248669574416,24.0,38.5,32.3,76.95707070707071,2704.0,-1.0170000000000003,0.08839240506329113
37256141887,5,0 days 10:10:30,11,6,2022,78.0,78.0,7.1,105.0,69.0,0.1144883485309017,93.0,62.0,238.0,77.0,3.0,38.0,32.0,11.0,105.0,67.0,233.0,88.0,86.40973630831643,1679.3808847927676,4.0,38.5,32.3,73.81273644388399,921.0,-0.9000000000000004,0.09102564102564102
37256141886,4,0 days 10:29:00,10,6,2022,73.0,73.0,6.117,86.0,69.0,0.074556213,93.0,63.0,239.0,78.0,3.0,19.0,20.0,3.0,86.0,59.0,218.0,63.0,86.15023474178403,1647.010372419569,8.28972028570558,38.5,32.3,75.29474363955312,797.9840165945166,-1.883,0.0837945205479452
37256141885,3,0 days 12:33:00,9,6,2022,83.0,83.0,7.8,116.0,69.0,0.085526316,92.0,62.0,239.0,76.0,3.0,31.0,32.0,10.0,117.0,66.0,232.0,119.0,87.64044943820225,1694.159486077728,8.08923928522458,38.5,32.3,75.99890593975486,653.5781889221888,-0.20000000000000018,0.09397590361445783
37191988150,2,0 days 10:29:30,8,6,2022,63.0,63.0,5.85,88.0,68.0,0.079584775,93.0,62.0,241.0,77.0,3.0,20.0,20.0,5.0,88.0,82.0,200.0,63.0,81.06235565819861,1377.0391902238098,9.0,38.5,32.3,73.1462962962963,652.0,-2.1500000000000004,0.09285714285714285
37186007698,1,0 days 09:30:00,7,6,2022,75.0,75.0,6.8,91.0,69.0,0.084816754,93.0,61.0,239.0,78.0,2.0,28.0,27.0,7.0,92.0,72.0,267.0,49.0,85.0,1785.6248449849877,8.14440231554937,38.5,25.2,83.29316678912565,447.0,-1.2000000000000002,0.09066666666666666
